0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.6,0.20000000298023224
3.006415529946884e-18,-4.933318071636154e-18,0.5412403215473022,2.0113078161756843e-17,1.0262818373344984e-17,-6.5976996725503444e-21,1.0,0.6,0.20000000298023224
-1.5168320757827954e-17,-1.7101115030231063e-17,0.4699582593044361,4.110340998693996e-17,2.531801871259846e-17,4.926147647711423e-20,1.0,0.6,0.20000000298023224
-2.6599088837378438e-17,-2.7737547846848714e-17,0.36178691886284414,6.053965265885782e-17,2.531801871259846e-17,4.926147647711375e-20,1.0,0.6,0.20000000298023224
-3.9980251772794704e-05,1.7890243030688222e-05,0.32155794060869786,-0.00011978745592603981,-0.0002158959361593399,-1.9890518240806952e-05,0.9999999693221383,0.6,0.20000000298023224
1.1132361781634867e-05,1.935481538184604e-06,0.34155638639526287,-3.104947171105428e-05,-3.415900863723572e-05,-2.3235154255593535e-05,0.9999999986646102,0.6,0.20000000298023224
5.260847539110583e-06,1.0900240204410792e-05,0.34198601903527487,-2.78733632985995e-05,-8.867448057766738e-05,-1.3312944369872328e-05,0.9999999955913393,0.6,0.20000000298023224
6.524642219547867e-06,9.861583655501143e-06,0.3402406926940229,-3.0675475072600434e-05,-8.280095386917292e-05,-1.1125065827165582e-05,0.9999999960396245,0.6,0.20000000298023224
6.8419863038105706e-06,9.422047916657996e-06,0.3404379061693504,-2.7572790463679382e-05,-8.227232960986973e-05,-9.8681377533934e-06,0.9999999961868121,0.6,0.20000000298023224
6.5118297993356955e-06,9.86013227791983e-06,0.3402504866387744,-2.721401283373395e-05,-8.421921078845478e-05,-8.650750965208408e-06,0.9999999960458428,0.6,0.20000000298023224
7.004415088427805e-06,1.0775944825446284e-05,0.34013659922112627,-3.184676461758661e-05,-8.153582293160083e-05,-7.679555300731474e-06,0.9999999961393585,0.6,0.20000000298023224
6.923120725131231e-06,9.619239927149682e-06,0.34037308700962,-2.959445974751891e-05,-8.01378882819958e-05,-5.671423398695498e-06,0.9999999963349601,0.6,0.20000000298023224
3.184575554865919e-05,-2.405045961605361e-06,0.34378897820696647,-2.030748872874764e-06,-7.034114148333924e-08,-5.420592582616483e-06,0.9999999999832438,0.6,0.20000000298023224
0.00013942989813438793,-5.574149706658222e-05,0.36032078801592005,-1.6091547653969997e-05,-6.66460355587714e-05,-3.904816003635816e-06,0.9999999976420602,0.6,0.20000000298023224
0.0002836656628025394,-0.00010038301598431755,0.4003634471215366,-2.7848851339342523e-05,-9.230747972417176e-05,-2.9767484782920295e-06,0.9999999953474545,0.6,0.20000000298023224
0.0003196229226878545,-0.00011829693374644771,0.4571057085772687,-2.4888261427703927e-05,-8.912712420425577e-05,-2.5398039756375057e-06,0.9999999957152396,0.6,0.20000000298023224
0.0003103364297974408,-0.00012470779289442652,0.5194292491403214,-2.219093366331887e-05,-8.130445496979649e-05,-2.57164296277442e-06,0.9999999964452669,0.6,0.20000000298023224
0.0003175701695289497,-0.00012753677333122697,0.5500238913566208,-1.9726086313183838e-05,-7.562748972792e-05,-2.573953500800519e-06,0.9999999969423687,0.6,0.20000000298023224
0.0003365839767344685,-0.0001327865214252048,0.5415969685623692,-1.931135890018812e-05,-7.326498953317944e-05,-2.570417726662749e-06,0.9999999971263522,0.6,0.20000000298023224
0.0003499843837474549,-0.0001359226854892818,0.5324686648815211,-1.8388795171093397e-05,-6.976310536617568e-05,-2.5696950522199685e-06,0.9999999973941783,0.6,0.20000000298023224
0.00035706349738991763,-0.00013767386005919823,0.5324258331998909,-1.7111666157488285e-05,-6.500210496766694e-05,-2.569264141114741e-06,0.999999997737657,0.6,0.20000000298023224
0.00036432896007885217,-0.00013970832462674004,0.5339970805190573,-1.5944257570510512e-05,-6.0545460289448406e-05,-2.568814766910668e-06,0.9999999980367145,0.6,0.20000000298023224
0.0003730945499058594,-0.00014209979314359707,0.5336979661781249,-1.4960466473769841e-05,-5.6785296088292975e-05,-2.56839079953589e-06,0.999999998272509,0.6,0.20000000298023224
0.0003815121078428676,-0.00014432426655049284,0.5327658786248386,-1.4049205263476203e-05,-5.333083747672634e-05,-2.568040077612333e-06,0.9999999984759228,0.6,0.20000000298023224
0.00038888501395342105,-0.00014626594932131798,0.5322215400428337,-1.316873075207578e-05,-4.9998347005500334e-05,-2.5677559113637037e-06,0.9999999986600782,0.6,0.20000000298023224
0.0025894068524055206,-0.0002460420747892188,0.5285402770146692,-8.853134556488852e-05,0.0006811776302586734,0.0001750157025230491,0.999999748764338,0.8000000029802322,0.20000000298023224
0.02451045200935525,-0.00022049493091323369,0.5283233781102131,0.00027958614411019786,0.001404556738532779,3.4891596683561943e-05,0.9999989739167395,0.8000000029802322,0.20000000298023224
0.07005226522614483,1.9604225658124244e-05,0.560292883083663,0.000542108165487442,0.0005177024955182703,-0.000156856196301184,0.9999997067494556,0.8000000029802322,0.20000000298023224
0.12531511507168627,-0.0010511788548055623,0.617173333425511,0.0008453445083330046,-0.0012066251125988595,-0.00016888519038087748,0.9999989004625416,0.8000000029802322,0.20000000298023224
0.17900716155704272,-0.004542708248171841,0.6804271398395606,0.0008955382765381818,-0.0015142686013482926,5.995959874926814e-05,0.9999984507021219,0.8000000029802322,0.20000000298023224
0.2257563351338685,-0.00814328738971107,0.7263880191715473,0.0006729461932663138,-0.0012673936961789286,-7.50928365100273e-05,0.9999989676083194,0.8000000029802322,0.20000000298023224
0.26111627087720185,-0.010553820524244455,0.7522415256313274,0.00025246651991673636,-0.0019783674097242003,-8.899179314304427e-05,0.9999980071997685,0.8000000029802322,0.20000000298023224
0.2755568865105272,-0.009381693510687447,0.7540322359268307,-0.0009251599528014252,-0.001484119956368236,-0.00044219451187948116,0.9999983729641913,0.8000000029802322,0.20000000298023224
0.2725605160434758,-0.006517795685236617,0.7431011747837829,-0.0009600210559113855,-0.0014589549216405498,-0.0003340808308314467,0.9999984190988036,0.8000000029802322,0.20000000298023224
0.2648711010688432,-0.004326346460835676,0.7277015925362196,-0.0006323610365996604,-0.001477724210032719,-0.0003668536964564618,0.9999986409335984,0.8000000029802322,0.20000000298023224
0.26002748646310536,-0.0036409940654605942,0.7295347169607533,-0.0008647320548974168,-0.00116909233734435,-8.406651122835607e-05,0.9999989391966388,0.8000000029802322,0.20000000298023224
0.2583645345548846,-0.003543098931909518,0.7408691755621655,-0.0017717384813834742,-0.0011019773300797262,-0.000256924642676777,0.9999977902867815,0.8000000029802322,0.20000000298023224
0.25787667091352945,-0.003645100016993315,0.7517627022742686,-0.00029722896516730255,-0.0008769210785981769,0.00039342557152341706,0.9999994939402139,0.8000000029802322,0.20000000298023224
0.2596070370986407,-0.005082465811359131,0.7524882423215735,0.0008608011080256544,0.00011345336574582178,-9.604722658432876e-06,0.9999996230286969,0.8000000029802322,0.20000000298023224
0.26025775055700123,-0.0043101105437235035,0.7443147997182931,-0.0034579354159895432,-0.0005763374715162503,-0.0005697969614607584,0.9999936929047102,0.8000000029802322,0.20000000298023224
0.2559595037162443,0.0006334244650812095,0.7457175547076084,-0.006600207119270415,-0.002976070885676507,-0.0014727336382240176,0.9999727052893475,0.8000000029802322,0.20000000298023224
0.2577330990384868,0.008116777068460972,0.7342991815932924,-0.0019443906302501594,-0.003352283535928372,-0.0027247566045496643,0.9999887785578484,0.8000000029802322,0.20000000298023224
