-4.1715695908551794e-16,3.8198206909296026e-16,0.2924993851852335,-5.597404531411436e-18,-1.313660547914431e-17,4.19251427421755e-18,1.0
-2.729912911443126e-16,3.7298541601341007e-16,0.3118592465516503,6.864126807558419e-18,-1.780316305687155e-17,4.20687735327215e-18,1.0
-2.0527457535012558e-16,3.865830890724323e-16,0.3312250206631301,-1.9436591670313734e-18,-6.755118129027621e-18,4.142581155706309e-18,1.0
-2.352180789078972e-16,4.060552253328234e-16,0.3506684764114103,-2.9066713765682014e-19,-1.2527557830396169e-17,4.201696016450508e-18,1.0
-3.202051533352733e-16,4.714661478107695e-16,0.370170652972474,-1.955333211348774e-17,-2.901825685648523e-17,4.2237442896708016e-18,1.0
-3.736676818646905e-16,5.0884884207783565e-16,0.3897064387564915,6.250809848904752e-18,-2.901825685648523e-17,4.2237442896708016e-18,1.0
-4.705124091738448e-16,4.693301234641775e-16,0.4092735900572427,4.670461172791682e-18,-2.8730351020377165e-17,4.2036239956824475e-18,1.0
-4.927457783810025e-16,4.994963145547578e-16,0.4288746632027875,-2.0715925275828822e-17,-1.657997966638379e-17,4.233104784198298e-18,1.0
-3.489538068824089e-16,5.724835762921454e-16,0.44850765743716375,-2.528903833819799e-17,7.314435853407957e-18,4.168435119891778e-18,1.0
-2.399422564379596e-16,5.994715739344868e-16,0.46816945491500106,4.8274063235045106e-18,7.319060057566751e-18,4.17690595422708e-18,1.0
-2.730553642522396e-16,6.293233158057853e-16,0.4878582601363233,-1.9250552397664246e-17,-1.7688636785663295e-17,4.159733641604972e-18,1.0
-2.7988482216271556e-16,6.482860282495129e-16,0.5075729158938239,-2.135001899527696e-17,3.60024965979862e-18,4.1641477504383434e-18,1.0
-2.1296020746480258e-16,6.35486954968915e-16,0.5264189404728488,-2.0679686887249822e-17,1.3185482956032791e-17,4.1770965973787944e-18,1.0
-1.460764511344053e-16,5.920583838495261e-16,0.5318958541302757,1.2223863958560111e-17,1.5475512194532696e-17,4.216545931562723e-18,1.0
-1.028432665652469e-16,5.418773115416015e-16,0.5286275335814257,4.048583420113019e-17,1.8379231925319612e-17,4.2251038428093315e-18,1.0
-1.2218395919302305e-16,6.024117857367789e-16,0.5274815306649637,-1.5362625195171094e-17,5.800416605218991e-18,4.234283944437461e-18,1.0
-1.754396905329176e-16,7.067551470849308e-16,0.5279266655126043,3.127233194465448e-18,6.252815327600171e-18,4.230517625931761e-18,1.0
5.488062491752867e-05,-1.3832805935823305e-06,0.5278537960331623,5.172808882199742e-07,2.1213003028460636e-05,7.822747555815161e-08,0.9999999997748674
0.0052571287911907325,4.5325705621542496e-05,0.5198269751324474,1.225120734959105e-05,0.0005977309383440666,-8.736295837577698e-05,0.9999998174676561
0.022127913802353398,-0.0004649791119059543,0.5071588910077784,5.8799202919988095e-05,0.000878164441417199,-0.00016805973438137158,0.9999995985628158
0.04766611150145936,-0.0014109542339398279,0.50137147319738,3.3281711893224724e-05,0.0007165175964294837,6.456756610711542e-06,0.999999742726553
0.07416296132649851,-0.002185633587491132,0.5059315617738646,6.864216521925912e-07,-3.794412591028289e-05,3.8906230167182293e-05,0.9999999985230384
0.09693541502377709,-0.0026374212358924918,0.513638804516641,3.4866973894382495e-06,-0.0004675664672745569,5.7847414025999415e-06,0.9999998906679833
0.11624617801232649,-0.00293665524364193,0.5187638631342137,2.1468309866284187e-05,-0.000486546930924145,-1.0000300515020028e-05,0.9999998813555883
0.13775422036897855,-0.0036132609678341753,0.5211408960655539,3.2665543540415266e-05,-0.00012600284271211334,-4.4732496511433426e-05,0.9999999905276253
0.16981720687376434,-0.005050458769594271,0.5263744026530978,4.8416989829737684e-05,0.00019098486712199056,-9.140334694637382e-05,0.9999999764130016
0.21038978973819944,-0.006551372205871679,0.5345164758292575,5.4263917654539384e-05,-0.00017479482642038108,-0.00010724450715208777,0.9999999775004056
0.251821332867943,-0.007320803117385423,0.5451570481976801,7.138382056456175e-05,-0.0007134559187444197,-4.534185590487697e-05,0.9999997419145262
0.27785678357703875,-0.006514420251624413,0.5480523230319844,0.0005920922047803006,-0.00164326216830389,0.00016463267236193022,0.9999984610049916
0.28291979978813214,-0.00620420453177185,0.5423230024531729,0.0014578808362092012,-0.0013412697644656442,0.00020297179683152216,0.9999980171887027
0.2757876656186834,-0.007289558626799494,0.5380433238183467,0.0015418037731523258,-0.0009745188683825354,7.520443123680705e-05,0.9999983337478081
0.2678715223106156,-0.009215433834947086,0.5386202675052539,0.0012438501757351431,-0.0004742303253660204,-6.244730062819804e-05,0.9999991120209422
0.2644116968546596,-0.010792593263025046,0.5410551783596848,0.001016813022132158,-0.00014480146387395974,-0.00011197115313685482,0.9999994662929944
0.2640099982626663,-0.011252493042222998,0.5478431050534508,0.0006881761855856394,0.0016787342041333498,-0.00019099588477874494,0.9999983358914053
0.27159869013550214,-0.013061547096835043,0.5509287675597727,0.00023847533752965823,0.003979303456585285,6.125494845133023e-05,0.9999920522290884
0.2996548742946988,-0.016144874956600924,0.5355339853194023,-5.8386177261388456e-05,0.005554945047218029,-0.00014123318621421117,0.9999845594956781
0.34114071507165594,-0.0178008285425619,0.5275559660172645,-0.00015117506446619307,0.005092619328773505,-0.00042458678790368947,0.9999869309648661
0.38608099758063513,-0.017139418895640954,0.5311959832242952,1.4233657454397993e-05,0.003908268239666198,-0.0005076638855591204,0.9999922337269175
0.42844970182324815,-0.015576901286026866,0.5380860076858194,0.0002738117504214851,0.0030191252560256105,-0.0004922839127822533,0.9999952837720602
0.46672431612104587,-0.014845060658770323,0.5415653579615964,0.0004211121915143962,0.0025092406688240142,-0.0004844420847440558,0.9999966458402025
0.502492833370472,-0.015446682160359703,0.5413517803869332,0.00044010258924106045,0.0021701485310834994,-0.0004943061882537368,0.9999974262099162
0.5381335830006548,-0.016752323401294938,0.5403936543292689,0.0003900123559695587,0.001820981050010043,-0.0004999212272119935,0.999998140996845
0.5749085256562529,-0.017957210256974315,0.5406891616602516,0.0003297462459000138,0.0013687255211190035,-0.0004962521329672014,0.9999988857952204
0.6125847296909293,-0.018744674710016243,0.5421536668871847,0.00028530585557427513,0.0008115414006380228,-0.0004906894144628036,0.9999995096123911
0.6503419408218072,-0.01927770670239006,0.5438754496269987,0.00024612833499873353,0.00023510143921716468,-0.00048763037004231663,0.9999998231823733
0.6878064017418762,-0.01989027939662287,0.5467277108374617,0.00021217147135311725,0.0001717776672856815,-0.00048017410982959457,0.9999998474542496
0.724322237856363,-0.02079021873304103,0.5480398090807794,0.0003186367875600558,-0.0012324088402602365,-0.0004930143212394127,0.9999990682875304
0.7491307617386572,-0.022065644673935132,0.5466071635293752,-0.0005928507009324118,-0.0026672263934202976,-0.0006948332884072408,0.9999960258111602
0.7519748495817845,-0.023759782189233462,0.5428588502661567,-0.0004083088496281207,-0.002271739711633363,-0.0007457815490378118,0.9999970581418964
0.7434248879881936,-0.024145100660755123,0.5405027962498044,-0.0003989731209132651,-0.002111596763524872,-0.0005590098785704374,0.9999975347407176
0.734639205499101,-0.02244603609664194,0.5409877983624474,-0.00031929088976966654,-0.0017477891507208512,-0.00044008024802603946,0.9999983248064912
0.7320541975044826,-0.020302875441133683,0.5425026049259137,-0.00020707583895318923,-0.0011604463906340163,-0.0004591333543419147,0.9999991998398468
0.7338515787343374,-0.019442168413278244,0.5424840346110839,-0.0001616393708354713,-0.0011745065124804197,-0.0005253251632909301,0.9999991592199653
0.7362599726915243,-0.020043784027906086,0.5407345964512101,-0.00021289967170945738,-0.0014451877117678822,-0.0005521359729958232,0.9999987806252938
0.7373165180446992,-0.021141905541540627,0.5386553410297616,-0.0003398413911607599,-0.0016522810387085251,-0.0005025044968141821,0.9999984509810147
0.737112872617825,-0.021658573683521903,0.5375100787438202,-0.00032811305855798083,-0.001432598469422396,-0.000542027000687853,0.9999987731043352
0.7357779402817414,-0.02072666595301855,0.5508303766745248,-0.0007210466176207866,0.0036917174270926895,-0.00042287726279294815,0.9999928362188578
0.7444938761416883,-0.016157049392755807,0.5576059498195562,-0.00012813803139128226,0.006008372035065424,-0.0005395783250385276,0.9999817957849854
0.7740616563676451,-0.013954476407711547,0.5435208732556719,0.0002628331474774337,0.008216812609724967,-0.0004841428981362296,0.9999660896825093
0.8192416982346935,-0.01547367758453691,0.5350453952729156,0.00019002239808700605,0.007908908148665789,-0.00027759181691656683,0.9999686675122212
0.8709964111248515,-0.019774280687114166,0.537296022622486,-0.00018400932647191757,0.00666712327456104,-0.00011923798595148071,0.9999777504475351
0.922787103921241,-0.024516720424441696,0.5438869895263923,-0.0006372974013033498,0.005508956391006583,-9.721390976209649e-05,0.9999846177821738
0.9711172192763835,-0.027780771854378546,0.5477809352549196,-0.0009120718033906581,0.004607095215429258,-0.00011946798071230417,0.9999889642021578
1.015857119990566,-0.029238737618582995,0.5478115757410037,-0.0010190712702399097,0.0039019214932952983,-0.0001379260608852659,0.9999918587062636
1.058761772216215,-0.02945731493176725,0.5471672628392412,-0.001330132320230417,0.00285043564406179,-6.561794374469401e-05,0.9999950507172198
1.1023948789623232,-0.029955629803396864,0.5474589676135684,-0.0008740605305615221,0.0030163025478548936,9.64200090666098e-06,0.9999950689099226
1.1489367814777967,-0.031770542817535656,0.5498144466173255,-0.00024253269467499036,0.0030206138612218435,-5.9859043325417124e-05,0.9999954067327952
1.1975997621596508,-0.03398751759439653,0.551277790384162,-0.0007890562023865378,0.0021431807621992856,-0.0002272232413775853,0.9999973662645959
1.239740522219981,-0.03486935742791917,0.5502737513553659,-0.0008105113235377403,0.0002567374924542704,-9.17586580143756e-05,0.9999996343687345
1.2556942361910646,-0.03337911261156727,0.5459997356360415,-0.00048809845174855774,-0.0013043658512277804,-2.7515631260611207e-05,0.9999990298157875
1.2486689289501316,-0.03179409620650278,0.5425247038825094,-0.0003912396396733261,-0.0012339664509653024,-0.00015063891927291878,0.9999991507827684
1.235906303988951,-0.032406083217981635,0.5427546529097552,-0.0004979171186111111,-0.00037003652951647756,-0.00021491021467159388,0.999999784482532
1.2289112628414338,-0.03450596330975167,0.5447056243735597,-0.0006670358735345884,0.00038209033360717636,-0.0002265991053933596,0.9999996788614307
1.229328466027604,-0.036342822602099804,0.5458829521325367,9.85684901012965e-05,0.0005253618729117959,7.069634328407393e-06,0.9999998571145766
1.229073158364188,-0.04138534601671505,0.5702462465474134,0.005356188845541329,0.009240330924362706,0.0008223716341022009,0.9999426239691732
1.233194390078342,-0.054529259633383044,0.6166219497654012,0.013343000481202478,0.02459663160360934,0.002246814629267885,0.9996058832739712
1.246493038642048,-0.0729745103371249,0.6601643009886944,0.024204952773427747,0.04310365363031193,0.003829918569223342,0.9987700070730534
1.2654862350534999,-0.08799133997120535,0.6578020632290386,0.023644022040862515,0.04524628224321767,0.00565261488335374,0.9986800198811824
1.2783582892258136,-0.0944776202478126,0.6251674216373216,0.01690338088887039,0.032698260339311204,0.006943074463763426,0.999298200339767
1.2731958048474075,-0.09315898757330818,0.5963999621783821,0.01561245944794469,0.015966887502225444,0.0073823537864829815,0.9997233669701078
1.2646371440982673,-0.10316457596428416,0.6226177649221747,0.01606498708233769,0.025523628377364355,0.008570194205231255,0.9995083853354029
1.2725345039138807,-0.11385588164242925,0.6696559255543333,0.01721628950292912,0.03334721505605348,0.008980157245786715,0.9992551823231127
1.2718141713484217,-0.11380094124699099,0.6939474019769842,0.011585619328333033,0.023489105995610583,0.008362103612913905,0.9996219838256233
1.2666341824321878,-0.10796103739417333,0.6997939840824746,0.005010310905081024,0.01229058150230068,0.006965321922306222,0.9998876550300474
1.2691678958506645,-0.10419357941194443,0.6967872893874596,0.0014617133799620656,0.008720788549003513,0.006519726946341444,0.9999396503797727
1.3000698349389233,-0.10616399483521403,0.6952466794081271,0.0007836268465492489,0.009800135987430817,0.006427796574362711,0.9999310109676527
1.351742036476217,-0.1084606359478979,0.6990289279025995,0.0009562373951703843,0.009307296495898197,0.005850888342170944,0.9999391116200967
1.4073425053735455,-0.10701449568052582,0.7038418829876029,0.001033735921439268,0.007404523542240829,0.005386653011030381,0.999957543293962
1.456375241218241,-0.10280986915493014,0.7072040661293076,0.0011288628338790721,0.005725353980621071,0.005454187347209895,0.9999680984065841
1.499814114709639,-0.09972048975614187,0.7082478010566299,0.0011830242272599962,0.005140554019195739,0.005339879533667726,0.9999718300255355
1.5420624546893131,-0.09956622155778658,0.7079911746494221,0.0010142994572410692,0.004921423605266514,0.005032497334711063,0.9999747120587026
1.5855429762585236,-0.10119892253868354,0.7078953041675526,0.0005995427743039997,0.004502438626166859,0.0046844863575398995,0.9999787118646304
1.629966986054451,-0.10246194757805388,0.7093219571317824,-0.00019126090508853795,0.003995569173712939,0.004377789436419945,0.999982416748362
1.6761159505478729,-0.10256104612813292,0.7130162814521533,3.872875449785134e-07,0.003107343503110185,0.004609676637352553,0.999984547529361
1.7220878171264007,-0.10244636060625675,0.7147611382564217,0.00015857719293341254,0.0017408839731149182,0.004312495322743425,0.9999891732215687
1.7631125606519744,-0.10193598809940142,0.7128399715627967,-0.000579005699116935,0.00010624195396811466,0.003805016395690622,0.999992587630166
1.7776942442750077,-0.10112730940115977,0.7075829016642317,-0.0004897496838136857,-0.0024503932218416557,0.0037209133223995564,0.9999899552107271
1.7689739401532787,-0.10074672569796254,0.7043349423270203,-0.00022854108121869235,-0.0021021106705802484,0.0038140724502098156,0.9999904908303109
1.7559921501940954,-0.1007317933829941,0.705773439469074,-0.00021097116621216657,-0.0003252959937714649,0.0037504233851043747,0.9999928919737959
1.7498566073854245,-0.10075038191012484,0.7087322704470512,-0.0002981187464549167,0.0005595414175401716,0.00364366162574876,0.9999931608609001
1.7478857377575292,-0.10170598839198544,0.7118074099900369,0.0021449311046147904,-0.003287594847588354,0.004217550173624234,0.9999834014928484
1.7448194714512417,-0.10325957729794048,0.713838658523155,0.001375867958812467,-0.0020165798459698967,0.0052290455800253115,0.9999833485990682
1.7404387284355463,-0.10108396272963777,0.72517134334346,-0.001887001148181362,-0.006174951798876757,0.004976309730186278,0.9999667722171656
1.7234842516280697,-0.09118654199156,0.7728364396296354,-0.0031069878281582233,-0.0041816227987459195,0.005625111611639317,0.9999706089564642
1.7127673346459038,-0.08200252247874643,0.8212618089066792,-0.004064657692341789,-0.0035965482307756497,0.006244006565405067,0.9999657773047426
1.7296129636123532,-0.08182241199534802,0.8342091343407763,-0.00043178574071539187,-0.0052433395412697405,0.0064545699537024255,0.9999653291380863
1.7703263732349794,-0.08866162048458755,0.8290821626766964,0.0007852700804136389,-0.005910832444572643,0.0064890240494636505,0.9999611682348462
1.82522539429993,-0.0951452032684236,0.8232073404431469,-0.0001423143519119463,-0.005350040530019669,0.00657021865928691,0.9999640938752357
1.8813461808985277,-0.09872203267086446,0.8254772610457258,-0.00045100419248025317,-0.004495088168488683,0.006891108190774219,0.999966051126476
1.9328061734477753,-0.10058849846369489,0.8310522220235985,-0.0002748465769736969,-0.00382682047895499,0.007169286232385752,0.9999669400731694
1.9790430345827767,-0.10178866803110616,0.8346228303575228,-0.00021500512805675223,-0.003609749141901829,0.007236910699691951,0.9999672747682548
2.0233678852694,-0.10273566948762437,0.8357909505821077,0.0001200593019378123,-0.0025228200286532693,0.007556456518630606,0.9999682599611593
2.0698965354841508,-0.10388565960405727,0.8351626103068478,0.0006968149599464731,-0.0008992670087527437,0.007941780742597418,0.9999678164253064
2.117792485880144,-0.10580731768195846,0.8361665049448147,0.00153349814153975,-9.224257309564436e-05,0.007986959139696631,0.9999669236322063
2.1668819730810176,-0.10804849326670403,0.8392219174024929,0.0011865908064227087,0.0012518248848500677,0.007896725806206092,0.9999673327955557
2.2137311814078338,-0.10870461622222514,0.8380340900678297,0.000795910491249744,0.0015248391752833706,0.008286885548542186,0.9999641838185435
2.2359854133743564,-0.10697804600439428,0.8312555021831731,0.0006471558261412001,-0.0009329077615206781,0.008753359022432896,0.9999610440303511
2.2299242380150206,-0.10529359262854757,0.8290800537427566,0.0007562912883191476,-0.0016289037883244267,0.008577191457415327,0.9999616025041351
2.2139685617272162,-0.10650437085071893,0.8326862405957522,0.00018477408429919497,-0.0025460551601145065,0.008499836064782386,0.9999606173487688
2.204454355160798,-0.10969578778413992,0.8399472553921244,-0.000785090928246621,-0.003926131850735359,0.009032565744117255,0.9999511897472811
2.2051494318611793,-0.11231426826636566,0.8412061696958925,-0.0009692239099508006,-0.003994237065718169,0.009482926467759202,0.9999465889640723
2.2087634408584305,-0.11196366032124838,0.8386435008074584,-0.0012800550844371706,-0.004651481664740958,0.009527468853964303,0.999942974631324
2.210320037974077,-0.10987994576105288,0.8365044704933067,-0.0013124240486092579,-0.005153130825244193,0.00914736381815342,0.9999440226937673
2.2082013462882233,-0.11145939162251153,0.8416441288649544,0.003594382356969571,-0.005363016561678758,0.009589968630936137,0.9999331732523369
2.208442956928909,-0.11908712345946805,0.8387842717870057,0.0041162249241488875,-0.004078148504452842,0.010133882458060356,0.9999318625903842
2.234494809592132,-0.12537451699936045,0.8222409513489308,0.004095120611388464,-0.004344056225490978,0.010746841019595874,0.9999244294299376
2.2847955610246857,-0.1269283833091162,0.816857442742679,0.0038145939159346673,-0.003459398426033171,0.010897805251049488,0.9999273569997451
2.3445770827682217,-0.12326927851316746,0.8250188200692953,0.003469402149924891,-0.003090280221535293,0.010696998226732023,0.9999319915103291
2.4018145223115743,-0.11626725573595863,0.8339591718691133,0.003336831226346303,-0.003370065489662946,0.010615404790992928,0.9999324084142319
2.45176836521281,-0.11038047434362415,0.8367850994105621,0.0030867212775159813,-0.0032011894255040236,0.01052421947822702,0.9999347305411439
2.495936779574387,-0.10796045480870504,0.8363424587072542,0.002044663585324193,-0.0025630162049939246,0.010148747023327355,0.9999431249989232
2.5393545521018344,-0.10778151148877951,0.8382580052351147,0.000994448066315599,-0.0020565355933977575,0.010736369564628593,0.9999397542367087
2.5861252717310474,-0.10835191958582463,0.83908642342022,0.0015380857840751826,-0.0007100902211279121,0.010877087922133098,0.9999394076754525
2.6362670095536034,-0.1088137842688419,0.8400753391343255,0.001755770691753033,0.0006315337865809542,0.01036016392780341,0.9999445911838031
2.6838372509277213,-0.10660723454786245,0.8401184466960375,0.0005227584440098406,-0.0002017686273780812,0.010224028094995187,0.9999475762571469
2.720067188194042,-0.0998621144848217,0.8410819170088618,0.0008835571750921982,-0.0006434785598525882,0.010044962569232246,0.9999489506915061
2.7346727843064986,-0.09565609383534782,0.835107929571504,0.002299848132390235,-0.0020795991956336015,0.01036196284881208,0.9999415061350703
2.7296289684078947,-0.09643051021759698,0.8327468392662019,0.0003528688684069725,-0.0018205960202367672,0.009565547133765989,0.9999525294841372
2.7220807433616643,-0.09537455305426362,0.843056163933436,-0.007845514375164175,-0.0010325072673987665,0.010171140018444812,0.9999169614241262
2.72262096078735,-0.08722906511619637,0.8574509726954684,-0.009124475874837565,3.656104746953777e-05,0.011441355567617183,0.9998929132592529
2.727445430726013,-0.07998796314190566,0.8624488159590398,-0.007198411372065205,0.002501551790346802,0.012678190438066839,0.9998905883143286
2.738672513066766,-0.07877166782524983,0.8763311185652688,-0.0061491752578173246,0.011432310270894759,0.013881164812098537,0.9998193852836508
2.7493545835454487,-0.07989295738343052,0.8831335005346069,-0.008062184433682344,0.014787537732241555,0.01424395958992583,0.9997566901627492
2.750574527880922,-0.08081880252562285,0.8755312750455584,-0.007141181210126747,0.012401025397922583,0.014032478788483923,0.9997991336458815
2.741590591006089,-0.08191917194381194,0.8469537376908498,-0.0009449888303605397,0.0019142266390445016,0.012385454211943937,0.9999210185091865
2.7364500428548078,-0.07983486988649525,0.8450600463795575,-0.003056064763885353,0.006332110274918737,0.01152007243591392,0.9999089222417694
2.7404478023238323,-0.07202576350497356,0.8764258700865434,-0.006463056960867257,0.013728348585257167,0.009730154960449858,0.9998375295138152
2.7341096581039963,-0.06603975094568217,0.8970713228891335,-0.0025789301125038948,0.00873767132020227,0.010074730348024225,0.9999077467585653
2.7373232858948717,-0.06569762691696712,0.8904911988621586,-0.0008593536102979247,0.007862201378404392,0.010272502381042794,0.9999159579663138
2.7718854734277794,-0.06566493716274327,0.8831469476384092,-0.0008773209941443605,0.009066525587021366,0.010920733566754989,0.9998988778871685
2.826205583371898,-0.06657350463561902,0.8848361513520655,-0.0009455972091073287,0.008253004908452268,0.01146950009998198,0.9998997171333512
2.883126619013674,-0.06974971544243844,0.8895960603241486,-0.0006863843145916042,0.006564909483402763,0.011529648850885858,0.9999117451242499
2.932782595392057,-0.07377133903828749,0.8921677370249355,-0.00046437179186034063,0.0051502728344363724,0.01145467528730557,0.9999210216125224
2.9753446813837514,-0.07630017340037368,0.892784540200096,-0.0004098249452129129,0.004286365678026505,0.011523996278841882,0.9999243254479575
3.016482134902884,-0.07709563134311906,0.8925080932704251,6.231843885185298e-05,0.004328267879884254,0.011892784236476883,0.9999199087410336
3.0598578823631817,-0.07708548059643541,0.8928379278972166,0.00040292734395730017,0.003953345573781231,0.01207131556708229,0.9999192427635396
3.1055431802933517,-0.07721717884773496,0.8937919596642153,0.0005635637768993952,0.0031150573438346665,0.01205116202980055,0.9999223711405528
3.151931850985215,-0.076858135522633,0.896712269233667,-0.00020425536949197304,0.0024657914923188677,0.012071025854524828,0.9999240813616197
3.1985212398822744,-0.07702091972132462,0.8977373575729307,0.0008551344042337688,0.0017379187388479424,0.012249320767931903,0.9999230983052305
3.2348139007114423,-0.07755481766601065,0.8938484831339648,0.0016531883392427661,-0.0010176540211384577,0.012496745094789439,0.9999200281575745
3.2427346317792503,-0.07645481972911032,0.8863067193024832,0.001942360769044743,-0.002837765501271276,0.012597815901928551,0.9999147310426548
3.2321242579040566,-0.07605106079577861,0.8851946314571351,0.0018133682380929552,-0.0021452992320068606,0.012681540402858493,0.9999156404016536
3.2196289251340833,-0.07733320642431098,0.8898603456510348,0.001441086186736022,-0.0009006991982943723,0.012624761111658538,0.9999188604173987
3.2132308083379484,-0.07957180342051963,0.8936815908902297,0.0013379419080857503,-0.0003528074418030703,0.012581951261776275,0.9999198867613369
3.2128322837876957,-0.08098141351406034,0.8931910119837045,0.001236397545471895,-0.0004703625758627155,0.012668602247823721,0.9999188750079891
3.2153780982267546,-0.08062958175059723,0.890191959696059,0.0013027443405651648,-0.0007435158270824988,0.012527138176575846,0.9999204072577484
3.218633936275917,-0.07887758993783502,0.8908917354589018,-0.0009305732618731889,0.002423321804671894,0.012152916697885699,0.9999227810989058
3.21785940246706,-0.07344827530742278,0.9023873418216704,-0.002938682721386444,0.005314337450238072,0.011376425325630612,0.9999168459967748
3.213518693210771,-0.06872581309610798,0.9087644361266177,-0.0038192485463715733,0.004364428797481193,0.011064928163261809,0.9999219631884048
3.2002195082912857,-0.06046593220578925,0.92285974531811,-0.009308780909346403,-0.0003656811309779979,0.00931698387172254,0.9999131995762559
3.193403434578108,-0.054386875022721486,0.9232917172465257,-0.005858672841882749,0.0011902294371706839,0.008200530269197917,0.9999485039789411
3.1995693448228266,-0.055546992443295126,0.9016423793694761,-0.0001172900306741314,0.0020214708720792092,0.007795138885124738,0.9999675673282225
3.209328653759059,-0.0555918217025786,0.8956144787617556,-0.003852646059065078,0.0010071970411612697,0.007885130643110878,0.9999609829324372
3.202093507809342,-0.05139879985135816,0.908841346594085,-0.007473102641789606,-0.0035897654006832812,0.007552342332040548,0.9999371122458524
3.1967937089079466,-0.0461070849501999,0.9228116559565281,-0.009091412329888566,0.0004285328140596086,0.008307226332793134,0.9999240734036412
